market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2022-01-06T10:00:00.000000000Z,42589.7,42882.77,42938.94,42559.76,42773.93747949665,622.65129022,26633247.359398207723432788399296,15668
coinbase-btc-usd-spot,2022-01-06T11:00:00.000000000Z,42882.76,42860.73,42950.38,42678.32,42832.95893942377,492.61043109,21099962.368009813594173447452552,15615
coinbase-btc-usd-spot,2022-01-06T12:00:00.000000000Z,42858.37,43048.59,43056.14,42619.2,42801.24821730683,596.02307148,25510531.42565708762240577879686,19632
coinbase-btc-usd-spot,2022-01-06T13:00:00.000000000Z,43054.29,43143.83,43195.32,42900,43050.46130724626,808.81456605,34819840.180472706943214534930509,24619
coinbase-btc-usd-spot,2022-01-06T14:00:00.000000000Z,43143.85,42786.32,43230,42750,43011.30006461676,1071.46564394,46085130.320431162096225641478856,29250
coinbase-btc-usd-spot,2022-01-06T15:00:00.000000000Z,42792.25,42938.36,43000,42643.55,42841.75350825422,1393.74084267,59710301.636054664954357670014409,33889
coinbase-btc-usd-spot,2022-01-06T16:00:00.000000000Z,42941.11,42876.79,43106.28,42743.99,42900.32452526692,1012.85070347,43451623.874507892846178457593683,27645
coinbase-btc-usd-spot,2022-01-06T17:00:00.000000000Z,42876.48,43011.02,43179.66,42789.01,42998.554229025,1162.06157393,49966967.604095248073559072799835,27476
coinbase-btc-usd-spot,2022-01-06T18:00:00.000000000Z,43007.1,43385.85,43427.5,42980.15,43183.37001996387,1157.07150176,49966246.800057350604714762242285,26893
coinbase-btc-usd-spot,2022-01-06T19:00:00.000000000Z,43385.85,43441.82,43516.77,43236.97,43399.60658490648,1040.25857703,45146812.989676632915471001816754,27522
coinbase-btc-usd-spot,2022-01-06T20:00:00.000000000Z,43441.82,43214.64,43594.12,43104.59,43284.12992390717,1089.92052419,47176261.57577297173092595204264,26484
coinbase-btc-usd-spot,2022-01-06T21:00:00.000000000Z,43217.1,43114.04,43250,43062.67,43165.75610283832,895.41801467,38651395.631332922325256211457956,22784
coinbase-btc-usd-spot,2022-01-06T22:00:00.000000000Z,43112.31,43170.79,43230,43000,43121.75278553806,489.95813005,21127853.359280606782492793777774,19579
coinbase-btc-usd-spot,2022-01-06T23:00:00.000000000Z,43171.99,43083.76,43230,43049.32,43143.36741146617,491.66195968,21211952.568715706794100917494803,19764
coinbase-btc-usd-spot,2022-01-07T00:00:00.000000000Z,43081.79,42768.35,43144.72,42724.09,42877.53063388272,823.05893979,35290734.904336753972068756676403,23242
coinbase-btc-usd-spot,2022-01-07T01:00:00.000000000Z,42768.39,43000.81,43024.52,42765.56,42927.01155841353,622.56240026,26724743.351794694725724356161049,19280
coinbase-btc-usd-spot,2022-01-07T02:00:00.000000000Z,43000.81,42779.32,43024.62,42761.16,42863.74319973735,450.42980354,19307107.428446705710110907382354,17669
coinbase-btc-usd-spot,2022-01-07T03:00:00.000000000Z,42780.65,41797.85,42813.64,41567,42123.43982351752,2441.58446607,102847936.330534801411852566113954,51613
coinbase-btc-usd-spot,2022-01-07T04:00:00.000000000Z,41798.69,41689.99,41892.22,41000,41500.16847423072,2924.02766553,121347640.742806559877077917119588,55557
coinbase-btc-usd-spot,2022-01-07T05:00:00.000000000Z,41694.3,41834.3,41945.65,41522.31,41740.88878620771,1316.78044676,54963586.184062054063530998596855,27988
coinbase-btc-usd-spot,2022-01-07T06:00:00.000000000Z,41834.99,41507.76,41843.29,41389.3,41590.47052311092,828.39495688,34453336.03561137762982020095074,21590
coinbase-btc-usd-spot,2022-01-07T07:00:00.000000000Z,41505.97,41683.68,41700,41200,41495.00649440138,846.92927131,35143335.613307082233382548962761,22468
coinbase-btc-usd-spot,2022-01-07T08:00:00.000000000Z,41689.66,42072.51,42815,41596.38,42075.59491237649,1273.88928621,53599649.569788392164183165691625,23533
coinbase-btc-usd-spot,2022-01-07T09:00:00.000000000Z,42063.32,42415.48,42614.6,42044.86,42385.13151975057,543.75024463,23046925.632539098002135976918982,13189
coinbase-btc-usd-spot,2022-01-07T10:00:00.000000000Z,42412.07,42162.88,42500,42161.66,42361.88808771941,458.69064854,19431001.920334913672112041564,12336
coinbase-btc-usd-spot,2022-01-07T11:00:00.000000000Z,42162.88,42241.74,42338.1,42141.23,42234.48091994636,326.31782975,13781864.154414681101437440231649,10939
coinbase-btc-usd-spot,2022-01-07T12:00:00.000000000Z,42242.49,42397.71,42490.14,42241.74,42381.86682182542,398.88247038,16905383.737205883876295364206995,10246
coinbase-btc-usd-spot,2022-01-07T13:00:00.000000000Z,42398.85,41476.71,42736.37,41175.84,41941.70704407948,1748.82830518,73348844.446253582461084872873278,27769
